年月日,列車番号,停車駅名,フェンダー部分(東京方向),台車部分,フェンダー部分(金沢方向),合計
2016-10-18,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-18,3500E,富山,0.0,0.0,0.0,0.0
2016-10-18,3510E,富山,0.0,0.0,0.0,0.0
2016-10-18,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-18,3506E,富山,0.0,0.0,0.0,0.0
2016-10-18,3512E,富山,0.0,0.0,0.0,0.0
2016-10-18,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-18,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-18,556E,富山,0.0,0.0,0.0,0.0
2016-10-19,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,3518E,富山,0.0,0.0,0.0,0.0
2016-10-19,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,3514E,富山,0.0,0.0,0.0,0.0
2016-10-19,558E,富山,0.0,0.0,0.0,0.0
2016-10-19,560E,富山,0.0,0.0,0.0,0.0
2016-10-19,590E,富山,0.0,0.0,0.0,0.0
2016-10-19,3502E,富山,0.0,0.0,0.0,0.0
2016-10-19,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,9536E,富山,0.0,0.0,0.0,0.0
2016-10-19,3510E,富山,0.0,0.0,0.0,0.0
2016-10-19,576E,富山,0.0,0.0,0.0,0.0
2016-10-19,8532E,富山,0.0,0.0,0.0,0.0
2016-10-19,3516E,富山,0.0,0.0,0.0,0.0
2016-10-19,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,566E,富山,0.0,0.0,0.0,0.0
2016-10-19,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,3508E,富山,0.0,0.0,0.0,0.0
2016-10-19,574E,富山,0.0,0.0,0.0,0.0
2016-10-19,568E,富山,0.0,0.0,0.0,0.0
2016-10-19,3504E,富山,0.0,0.0,0.0,0.0
2016-10-19,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,552E,富山,0.0,0.0,0.0,0.0
2016-10-19,556E,富山,0.0,0.0,0.0,0.0
2016-10-19,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,562E,富山,0.0,0.0,0.0,0.0
2016-10-19,554E,富山,0.0,0.0,0.0,0.0
2016-10-19,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,572E,富山,0.0,0.0,0.0,0.0
2016-10-19,3500E,富山,0.0,0.0,0.0,0.0
2016-10-19,570E,富山,0.0,0.0,0.0,0.0
2016-10-19,578E,富山,0.0,0.0,0.0,0.0
2016-10-19,8528E,富山,0.0,0.0,0.0,0.0
2016-10-19,3506E,富山,0.0,0.0,0.0,0.0
2016-10-19,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,8530E,富山,0.0,0.0,0.0,0.0
2016-10-19,3512E,富山,0.0,0.0,0.0,0.0
2016-10-19,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-19,564E,富山,0.0,0.0,0.0,0.0
2016-10-20,8532E,富山,0.0,0.0,0.0,0.0
2016-10-20,3516E,富山,0.0,0.0,0.0,0.0
2016-10-20,562E,富山,0.0,0.0,0.0,0.0
2016-10-20,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,3512E,富山,0.0,0.0,0.0,0.0
2016-10-20,574E,富山,0.0,0.0,0.0,0.0
2016-10-20,572E,富山,0.0,0.0,0.0,0.0
2016-10-20,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,3514E,富山,0.0,0.0,0.0,0.0
2016-10-20,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,570E,富山,0.0,0.0,0.0,0.0
2016-10-20,3504E,富山,0.0,0.0,0.0,0.0
2016-10-20,8528E,富山,0.0,0.0,0.0,0.0
2016-10-20,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,8530E,富山,0.0,0.0,0.0,0.0
2016-10-20,556E,富山,0.0,0.0,0.0,0.0
2016-10-20,590E,富山,0.0,0.0,0.0,0.0
2016-10-20,3510E,富山,0.0,0.0,0.0,0.0
2016-10-20,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,552E,富山,0.0,0.0,0.0,0.0
2016-10-20,576E,富山,0.0,0.0,0.0,0.0
2016-10-20,564E,富山,0.0,0.0,0.0,0.0
2016-10-20,3508E,富山,0.0,0.0,0.0,0.0
2016-10-20,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,558E,富山,0.0,0.0,0.0,0.0
2016-10-20,3518E,富山,0.0,0.0,0.0,0.0
2016-10-20,578E,富山,0.0,0.0,0.0,0.0
2016-10-20,560E,富山,0.0,0.0,0.0,0.0
2016-10-20,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,3502E,富山,0.0,0.0,0.0,0.0
2016-10-20,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,3506E,富山,0.0,0.0,0.0,0.0
2016-10-20,566E,富山,0.0,0.0,0.0,0.0
2016-10-20,9536E,富山,0.0,0.0,0.0,0.0
2016-10-20,554E,富山,0.0,0.0,0.0,0.0
2016-10-20,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-20,568E,富山,0.0,0.0,0.0,0.0
2016-10-20,3500E,富山,0.0,0.0,0.0,0.0
2016-10-21,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,3518E,富山,0.0,0.0,0.0,0.0
2016-10-21,3514E,富山,0.0,0.0,0.0,0.0
2016-10-21,564E,富山,0.0,0.0,0.0,0.0
2016-10-21,568E,富山,0.0,0.0,0.0,0.0
2016-10-21,560E,富山,0.0,0.0,0.0,0.0
2016-10-21,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,3512E,富山,0.0,0.0,0.0,0.0
2016-10-21,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,8528E,富山,0.0,0.0,0.0,0.0
2016-10-21,590E,富山,0.0,0.0,0.0,0.0
2016-10-21,578E,富山,0.0,0.0,0.0,0.0
2016-10-21,562E,富山,0.0,0.0,0.0,0.0
2016-10-21,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,570E,富山,0.0,0.0,0.0,0.0
2016-10-21,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,554E,富山,0.0,0.0,0.0,0.0
2016-10-21,572E,富山,0.0,0.0,0.0,0.0
2016-10-21,574E,富山,0.0,0.0,0.0,0.0
2016-10-21,3500E,富山,0.0,0.0,0.0,0.0
2016-10-21,552E,富山,0.0,0.0,0.0,0.0
2016-10-21,556E,富山,0.0,0.0,0.0,0.0
2016-10-21,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,558E,富山,0.0,0.0,0.0,0.0
2016-10-21,8532E,富山,0.0,0.0,0.0,0.0
2016-10-21,3510E,富山,0.0,0.0,0.0,0.0
2016-10-21,3516E,富山,0.0,0.0,0.0,0.0
2016-10-21,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,576E,富山,0.0,0.0,0.0,0.0
2016-10-21,3508E,富山,0.0,0.0,0.0,0.0
2016-10-21,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,9536E,富山,0.0,0.0,0.0,0.0
2016-10-21,8530E,富山,0.0,0.0,0.0,0.0
2016-10-21,3502E,富山,0.0,0.0,0.0,0.0
2016-10-21,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,3506E,富山,0.0,0.0,0.0,0.0
2016-10-21,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-21,566E,富山,0.0,0.0,0.0,0.0
2016-10-21,3504E,富山,0.0,0.0,0.0,0.0
2016-10-22,9536E,富山,0.0,0.0,0.0,0.0
2016-10-22,578E,富山,0.0,0.0,0.0,0.0
2016-10-22,3510E,富山,0.0,0.0,0.0,0.0
2016-10-22,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,562E,富山,0.0,0.0,0.0,0.0
2016-10-22,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,3512E,富山,0.0,0.0,0.0,0.0
2016-10-22,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,590E,富山,0.0,0.0,0.0,0.0
2016-10-22,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,558E,富山,0.0,0.0,0.0,0.0
2016-10-22,8532E,富山,0.0,0.0,0.0,0.0
2016-10-22,3506E,富山,0.0,0.0,0.0,0.0
2016-10-22,556E,富山,0.0,0.0,0.0,0.0
2016-10-22,564E,富山,0.0,0.0,0.0,0.0
2016-10-22,8530E,富山,0.0,0.0,0.0,0.0
2016-10-22,568E,富山,0.0,0.0,0.0,0.0
2016-10-22,3504E,富山,0.0,0.0,0.0,0.0
2016-10-22,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,554E,富山,0.0,0.0,0.0,0.0
2016-10-22,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,3514E,富山,0.0,0.0,0.0,0.0
2016-10-22,560E,富山,0.0,0.0,0.0,0.0
2016-10-22,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,3518E,富山,0.0,0.0,0.0,0.0
2016-10-22,3502E,富山,0.0,0.0,0.0,0.0
2016-10-22,574E,富山,0.0,0.0,0.0,0.0
2016-10-22,3500E,富山,0.0,0.0,0.0,0.0
2016-10-22,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,576E,富山,0.0,0.0,0.0,0.0
2016-10-22,552E,富山,0.0,0.0,0.0,0.0
2016-10-22,8528E,富山,0.0,0.0,0.0,0.0
2016-10-22,3516E,富山,0.0,0.0,0.0,0.0
2016-10-22,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,566E,富山,0.0,0.0,0.0,0.0
2016-10-22,572E,富山,0.0,0.0,0.0,0.0
2016-10-22,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-22,3508E,富山,0.0,0.0,0.0,0.0
2016-10-22,570E,富山,0.0,0.0,0.0,0.0
2016-10-23,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,566E,富山,0.0,0.0,0.0,0.0
2016-10-23,9536E,富山,0.0,0.0,0.0,0.0
2016-10-23,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,8530E,富山,0.0,0.0,0.0,0.0
2016-10-23,556E,富山,0.0,0.0,0.0,0.0
2016-10-23,3510E,富山,0.0,0.0,0.0,0.0
2016-10-23,576E,富山,0.0,0.0,0.0,0.0
2016-10-23,3506E,富山,0.0,0.0,0.0,0.0
2016-10-23,558E,富山,0.0,0.0,0.0,0.0
2016-10-23,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,3508E,富山,0.0,0.0,0.0,0.0
2016-10-23,3516E,富山,0.0,0.0,0.0,0.0
2016-10-23,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,3502E,富山,0.0,0.0,0.0,0.0
2016-10-23,8532E,富山,0.0,0.0,0.0,0.0
2016-10-23,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,554E,富山,0.0,0.0,0.0,0.0
2016-10-23,552E,富山,0.0,0.0,0.0,0.0
2016-10-23,578E,富山,0.0,0.0,0.0,0.0
2016-10-23,570E,富山,0.0,0.0,0.0,0.0
2016-10-23,572E,富山,0.0,0.0,0.0,0.0
2016-10-23,562E,富山,0.0,0.0,0.0,0.0
2016-10-23,3504E,富山,0.0,0.0,0.0,0.0
2016-10-23,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,8528E,富山,0.0,0.0,0.0,0.0
2016-10-23,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,590E,富山,0.0,0.0,0.0,0.0
2016-10-23,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-23,3512E,富山,0.0,0.0,0.0,0.0
2016-10-23,3500E,富山,0.0,0.0,0.0,0.0
2016-10-23,3514E,富山,0.0,0.0,0.0,0.0
2016-10-23,564E,富山,0.0,0.0,0.0,0.0
2016-10-23,3518E,富山,0.0,0.0,0.0,0.0
2016-10-23,574E,富山,0.0,0.0,0.0,0.0
2016-10-23,568E,富山,0.0,0.0,0.0,0.0
2016-10-23,560E,富山,0.0,0.0,0.0,0.0
2016-10-24,3512E,富山,0.0,0.0,0.0,0.0
2016-10-24,3508E,富山,0.0,0.0,0.0,0.0
2016-10-24,578E,富山,0.0,0.0,0.0,0.0
2016-10-24,9536E,富山,0.0,0.0,0.0,0.0
2016-10-24,3506E,富山,0.0,0.0,0.0,0.0
2016-10-24,552E,富山,0.0,0.0,0.0,0.0
2016-10-24,554E,富山,0.0,0.0,0.0,0.0
2016-10-24,3514E,富山,0.0,0.0,0.0,0.0
2016-10-24,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,3510E,富山,0.0,0.0,0.0,0.0
2016-10-24,568E,富山,0.0,0.0,0.0,0.0
2016-10-24,3504E,富山,0.0,0.0,0.0,0.0
2016-10-24,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,3516E,富山,0.0,0.0,0.0,0.0
2016-10-24,3518E,富山,0.0,0.0,0.0,0.0
2016-10-24,8530E,富山,0.0,0.0,0.0,0.0
2016-10-24,3502E,富山,0.0,0.0,0.0,0.0
2016-10-24,590E,富山,0.0,0.0,0.0,0.0
2016-10-24,570E,富山,0.0,0.0,0.0,0.0
2016-10-24,8528E,富山,0.0,0.0,0.0,0.0
2016-10-24,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,556E,富山,0.0,0.0,0.0,0.0
2016-10-24,560E,富山,0.0,0.0,0.0,0.0
2016-10-24,558E,富山,0.0,0.0,0.0,0.0
2016-10-24,574E,富山,0.0,0.0,0.0,0.0
2016-10-24,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,562E,富山,0.0,0.0,0.0,0.0
2016-10-24,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,576E,富山,0.0,0.0,0.0,0.0
2016-10-24,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,3500E,富山,0.0,0.0,0.0,0.0
2016-10-24,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,566E,富山,0.0,0.0,0.0,0.0
2016-10-24,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,8532E,富山,0.0,0.0,0.0,0.0
2016-10-24,572E,富山,0.0,0.0,0.0,0.0
2016-10-24,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-24,564E,富山,0.0,0.0,0.0,0.0
2016-10-24,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,3512E,富山,0.0,0.0,0.0,0.0
2016-10-25,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,8532E,富山,0.0,0.0,0.0,0.0
2016-10-25,3500E,富山,0.0,0.0,0.0,0.0
2016-10-25,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,558E,富山,0.0,0.0,0.0,0.0
2016-10-25,566E,富山,0.0,0.0,0.0,0.0
2016-10-25,3502E,富山,0.0,0.0,0.0,0.0
2016-10-25,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,568E,富山,0.0,0.0,0.0,0.0
2016-10-25,572E,富山,0.0,0.0,0.0,0.0
2016-10-25,3504E,富山,0.0,0.0,0.0,0.0
2016-10-25,578E,富山,0.0,0.0,0.0,0.0
2016-10-25,9536E,富山,0.0,0.0,0.0,0.0
2016-10-25,564E,富山,0.0,0.0,0.0,0.0
2016-10-25,3508E,富山,0.0,0.0,0.0,0.0
2016-10-25,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,552E,富山,0.0,0.0,0.0,0.0
2016-10-25,576E,富山,0.0,0.0,0.0,0.0
2016-10-25,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,3506E,富山,0.0,0.0,0.0,0.0
2016-10-25,3518E,富山,0.0,0.0,0.0,0.0
2016-10-25,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,560E,富山,0.0,0.0,0.0,0.0
2016-10-25,3510E,富山,0.0,0.0,0.0,0.0
2016-10-25,590E,富山,0.0,0.0,0.0,0.0
2016-10-25,556E,富山,0.0,0.0,0.0,0.0
2016-10-25,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,574E,富山,0.0,0.0,0.0,0.0
2016-10-25,570E,富山,0.0,0.0,0.0,0.0
2016-10-25,8528E,富山,0.0,0.0,0.0,0.0
2016-10-25,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-25,554E,富山,0.0,0.0,0.0,0.0
2016-10-25,3514E,富山,0.0,0.0,0.0,0.0
2016-10-25,3516E,富山,0.0,0.0,0.0,0.0
2016-10-25,8530E,富山,0.0,0.0,0.0,0.0
2016-10-25,562E,富山,0.0,0.0,0.0,0.0
2016-10-26,3502E,富山,0.0,0.0,0.0,0.0
2016-10-26,572E,富山,0.0,0.0,0.0,0.0
2016-10-26,558E,富山,0.0,0.0,0.0,0.0
2016-10-26,560E,富山,0.0,0.0,0.0,0.0
2016-10-26,8530E,富山,0.0,0.0,0.0,0.0
2016-10-26,3516E,富山,0.0,0.0,0.0,0.0
2016-10-26,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,570E,富山,0.0,0.0,0.0,0.0
2016-10-26,562E,富山,0.0,0.0,0.0,0.0
2016-10-26,3510E,富山,0.0,0.0,0.0,0.0
2016-10-26,8528E,富山,0.0,0.0,0.0,0.0
2016-10-26,3518E,富山,0.0,0.0,0.0,0.0
2016-10-26,8532E,富山,0.0,0.0,0.0,0.0
2016-10-26,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,556E,富山,0.0,0.0,0.0,0.0
2016-10-26,578E,富山,0.0,0.0,0.0,0.0
2016-10-26,9536E,富山,0.0,0.0,0.0,0.0
2016-10-26,564E,富山,0.0,0.0,0.0,0.0
2016-10-26,3514E,富山,0.0,0.0,0.0,0.0
2016-10-26,3508E,富山,0.0,0.0,0.0,0.0
2016-10-26,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,552E,富山,0.0,0.0,0.0,0.0
2016-10-26,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,576E,富山,0.0,0.0,0.0,0.0
2016-10-26,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,574E,富山,0.0,0.0,0.0,0.0
2016-10-26,3504E,富山,0.0,0.0,0.0,0.0
2016-10-26,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,3506E,富山,0.0,0.0,0.0,0.0
2016-10-26,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,3500E,富山,0.0,0.0,0.0,0.0
2016-10-26,568E,富山,0.0,0.0,0.0,0.0
2016-10-26,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,554E,富山,0.0,0.0,0.0,0.0
2016-10-26,3512E,富山,0.0,0.0,0.0,0.0
2016-10-26,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,566E,富山,0.0,0.0,0.0,0.0
2016-10-26,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-26,590E,富山,0.0,0.0,0.0,0.0
2016-10-27,590E,富山,0.0,0.0,0.0,0.0
2016-10-27,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,8528E,富山,0.0,0.0,0.0,0.0
2016-10-27,3518E,富山,0.0,0.0,0.0,0.0
2016-10-27,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,3506E,富山,0.0,0.0,0.0,0.0
2016-10-27,556E,富山,0.0,0.0,0.0,0.0
2016-10-27,578E,富山,0.0,0.0,0.0,0.0
2016-10-27,572E,富山,0.0,0.0,0.0,0.0
2016-10-27,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,3504E,富山,0.0,0.0,0.0,0.0
2016-10-27,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,570E,富山,0.0,0.0,0.0,0.0
2016-10-27,574E,富山,0.0,0.0,0.0,0.0
2016-10-27,564E,富山,0.0,0.0,0.0,0.0
2016-10-27,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,554E,富山,0.0,0.0,0.0,0.0
2016-10-27,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,576E,富山,0.0,0.0,0.0,0.0
2016-10-27,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,552E,富山,0.0,0.0,0.0,0.0
2016-10-27,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,3514E,富山,0.0,0.0,0.0,0.0
2016-10-27,3508E,富山,0.0,0.0,0.0,0.0
2016-10-27,9536E,富山,0.0,0.0,0.0,0.0
2016-10-27,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,3516E,富山,0.0,0.0,0.0,0.0
2016-10-27,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,3510E,富山,0.0,0.0,0.0,0.0
2016-10-27,8532E,富山,0.0,0.0,0.0,0.0
2016-10-27,560E,富山,0.0,0.0,0.0,0.0
2016-10-27,562E,富山,0.0,0.0,0.0,0.0
2016-10-27,3512E,富山,0.0,0.0,0.0,0.0
2016-10-27,558E,富山,0.0,0.0,0.0,0.0
2016-10-27,568E,富山,0.0,0.0,0.0,0.0
2016-10-27,566E,富山,0.0,0.0,0.0,0.0
2016-10-27,3502E,富山,0.0,0.0,0.0,0.0
2016-10-27,8530E,富山,0.0,0.0,0.0,0.0
2016-10-27,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-27,3500E,富山,0.0,0.0,0.0,0.0
2016-10-28,558E,富山,0.0,0.0,0.0,0.0
2016-10-28,590E,富山,0.0,0.0,0.0,0.0
2016-10-28,552E,富山,0.0,0.0,0.0,0.0
2016-10-28,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,3508E,富山,0.0,0.0,0.0,0.0
2016-10-28,566E,富山,0.0,0.0,0.0,0.0
2016-10-28,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,562E,富山,0.0,0.0,0.0,0.0
2016-10-28,8532E,富山,0.0,0.0,0.0,0.0
2016-10-28,3514E,富山,0.0,0.0,0.0,0.0
2016-10-28,564E,富山,0.0,0.0,0.0,0.0
2016-10-28,556E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,556E,富山,0.0,0.0,0.0,0.0
2016-10-28,578E,富山,0.0,0.0,0.0,0.0
2016-10-28,572E,富山,0.0,0.0,0.0,0.0
2016-10-28,554E,富山,0.0,0.0,0.0,0.0
2016-10-28,564E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,570E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,3516E,富山,0.0,0.0,0.0,0.0
2016-10-28,560E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,3510E,富山,0.0,0.0,0.0,0.0
2016-10-28,570E,富山,0.0,0.0,0.0,0.0
2016-10-28,576E,富山,0.0,0.0,0.0,0.0
2016-10-28,566E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,572E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,562E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,568E,富山,0.0,0.0,0.0,0.0
2016-10-28,578E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,3518E,富山,0.0,0.0,0.0,0.0
2016-10-28,8528E,富山,0.0,0.0,0.0,0.0
2016-10-28,3512E,富山,0.0,0.0,0.0,0.0
2016-10-28,3506E,富山,0.0,0.0,0.0,0.0
2016-10-28,560E,富山,0.0,0.0,0.0,0.0
2016-10-28,3504E,富山,0.0,0.0,0.0,0.0
2016-10-28,3500E,富山,0.0,0.0,0.0,0.0
2016-10-28,590E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,574E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,554E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,574E,富山,0.0,0.0,0.0,0.0
2016-10-28,9536E,富山,0.0,0.0,0.0,0.0
2016-10-28,576E,糸魚川,0.0,0.0,0.0,0.0
2016-10-28,8530E,富山,0.0,0.0,0.0,0.0
2016-10-28,3502E,富山,0.0,0.0,0.0,0.0
2016-10-29,558E,糸魚川,0.0,0.0,0.0,0.0
2016-10-29,558E,富山,0.0,0.0,0.0,0.0
2016-10-29,568E,富山,0.0,0.0,0.0,0.0
2016-10-29,3506E,富山,0.0,0.0,0.0,0.0
2016-10-29,552E,糸魚川,0.0,0.0,0.0,0.0
2016-10-29,554E,富山,0.0,0.0,0.0,0.0
2016-10-29,9536E,富山,0.0,0.0,0.0,0.0
2016-10-29,3504E,富山,0.0,0.0,0.0,0.0
2016-10-29,568E,糸魚川,0.0,0.0,0.0,0.0
2016-10-29,572E,富山,0.0,0.0,0.0,0.0
